Date,Time,VirtualMemoryCommited,VirtualMemoryAvailable,VirtualMemoryLoad,PhysicalMemoryUsed,PhysicalMemoryAvailable,PhysicalMemoryLoad,PageFileUsage,Core0VID,Core1VID,Core2VID,Core3VID,Core0Clock,Core1Clock,Core2Clock,Core3Clock,BusClock,Ring_LLCClock,SystemAgentClock,Core0Thread0Usage,Core1Thread0Usage,Core2Thread0Usage,Core3Thread0Usage,MaxCPU_ThreadUsage,TotalCPUUsage,OnDemandClockModulation,Core0Ratio,Core1Ratio,Core2Ratio,Core3Ratio,UncoreRatio,Core0,Core1,Core2,Core3,Core0DistancetoTjMAX,Core1DistancetoTjMAX,Core2DistancetoTjMAX,Core3DistancetoTjMAX,CPUPackage,CoreMax,Core0ThermalThrottling,Core1ThermalThrottling,Core2ThermalThrottling,Core3ThermalThrottling,Core0CriticalTemperature,Core1CriticalTemperature,Core2CriticalTemperature,Core3CriticalTemperature,Core0PowerLimitExceeded,Core1PowerLimitExceeded,Core2PowerLimitExceeded,Core3PowerLimitExceeded,Package_RingThermalThrottling,Package_RingCriticalTemperature,CPUPackage,CPUIACores,CPUGTCores(Graphics),EDRAM,IAOffset,GT(Slice)Offset,CLR(CBo_LLC_Ring)Offset,GT(Unslice)Offset,Uncore_SAOffset,CPUPackagePower,IACoresPower,TotalDRAMPower,PL1PowerLimit,PL2PowerLimit,CurrentcTDPLevel,PackageC2Residency,PackageC3Residency,PackageC6Residency,PackageC7Residency,Core0Thread0C0Residency,Core1Thread0C0Residency,Core2Thread0C0Residency,Core3Thread0C0Residency,Core0C3Residency,Core1C3Residency,Core2C3Residency,Core3C3Residency,Core0C7Residency,Core1C7Residency,Core2C7Residency,Core3C7Residency,MemoryClock,MemoryClockRatio,Tcas,Trcd,Trp,Tras,Trfc,CommandRate,IA:PROCHOT,IA:ThermalEvent,IA:DDRRAPL,IA:PCS(PECI),IA:ResidencyStateRegulation,IA:RunningAverageThermalLimit,IA:VRThermalAlert,IA:VRTDC,"IA:ElectricalDesignPoint_Other(ICCmax,PL4,SVID,DDRRAPL)",IA:PackageLevelRAPL_PBMPL1,"IA:PackageLevelRAPL_PBMPL2,PL3",IA:MaxTurboLimit,IA:TurboAttenuation(MCT),GT:ThermalEvent,GT:DDRRAPL,GT:ResidencyStateRegulation,GT:RunningAverageThermalLimit,GT:VRThermalAlert,GT:VRTDC,"GT:MaxVRVoltage,ICCmax,PL4",GT:DomainLevelPBMPLGT,GT:PackageLevelRAPL_PBMPL1,"GT:PackageLevelRAPL_PBMPL2,PL3",GT:InefficientOperation,GT:Fuseslimit,ResidencyStateRegulation,VRThermalAlert,VRTDC,"MaxVRVoltage,ICCmax,PL4",PackageLevelRAPL_PBMPL1,"PackageLevelRAPL_PBMPL2,PL3",CPU,Fan2,PCHTemperature,DIMM_0Temperature,DIMM_1Temperature,DIMM_2Temperature,DIMM_3Temperature,DriveTemperature,DriveRemainingLife,DriveFailure,DriveWarning,TotalHostWrites,TotalHostReads,ReadActivity,WriteActivity,TotalActivity,ReadRate,WriteRate,ReadTotal,WriteTotal,GPUTemperature,GPUCoreVoltage,GPUClock,GPUMemoryClock,GPUVideoClock,GPUCoreLoad,GPUMemoryControllerLoad,GPUVideoEngineLoad,GPUBusLoad,GPUMemoryUsage,GPUD3DUsage,GPUVideoDecode0Usage,GPUVideoEncode0Usage,GPUComputing(Compute_0)Usage,GPUComputing(Compute_1)Usage,GPUVRUsage,PerformanceLimitPower,PerformanceLimitThermal,PerformanceLimitReliabilityVoltage,PerformanceLimitMaxOperatingVoltage,PerformanceLimitUtilization,PerformanceLimitSLIGPUBoostSync,GPUMemoryAllocated,GPUD3DMemoryDedicated,GPUD3DMemoryDynamic,PCIeLinkSpeed,BatteryVoltage,RemainingCapacity,ChargeLevel,WearLevel,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalDL,TotalUP,CurrentDLrate,CurrentUPrate,TotalErrors,,
29.1.2019,15:37.4,23820,51363,31.6,20514,44940,31.3,0,1.187,1.184,1.179,1.174,3393.4,3393.4,3393.4,3393.4,99.8,3393.4,798.4,100,100,100,100,100,100,100,34,34,34,34,34,81,80,81,82,19,20,19,18,81,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,65,46,0,0,0,0,0,41.277,35.434,2.093,45,56.25,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,1064.6,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.5,37.3,40.3,38.5,33,100,No,No,4347,1977,84.2,96.5,100,19.841,65.375,8460,3520,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57.1,1.6,0,0,0.9,0,0,No,No,No,No,Yes,No,2337,2318,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1791.495,54.845,0,,
29.1.2019,15:39.7,23960,51223,31.8,20652,44803,31.5,0,1.182,1.189,1.186,1.177,3391.7,3391.7,3391.7,3391.7,99.8,3391.7,798,100,100,100,100,100,100,100,34,34,34,34,34,82,79,79,81,18,21,21,19,83,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,66,46,0,0,0,0,0,42.545,36.6,2.17,45,56.25,0,0,0,0,0,99.9,99.9,99.9,99.9,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.5,37.3,40.3,38.5,34,100,No,No,4348,1977,100,100,100,76.021,43.352,8630,3616,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57.1,1.3,0,0,0.9,0,0,No,No,No,No,Yes,No,2338,2318,118,8,12.743,65.972,100,0,0,0,0,0,460,33,8.429,3.306,0,,
29.1.2019,15:42.0,24556,50627,32.6,21246,44209,32.4,0,1.184,1.178,1.182,1.185,3393.4,3393.4,3393.4,3393.4,99.8,3393.4,798.4,100,100,100,100,100,100,100,34,34,34,34,34,84,81,79,82,16,19,21,18,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,85,85,67,46,0,0,0,0,0,43.287,37.13,2.342,45,56.25,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,1064.6,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.5,37.3,40.5,38.5,34,100,No,No,4348,1978,100,12.1,100,136.173,5.929,8935,3630,48,1.106,1110.6,1252.8,999.8,5,6,0,0,57.1,1.7,0,0,1,0,0,No,No,No,No,Yes,No,2338,2319,118,8,12.743,65.972,100,0,0,0,0,0,460,33,9.122,3.044,0,,
29.1.2019,15:44.4,25242,49940,33.5,21920,43534,33.4,0,1.183,1.19,1.166,1.165,3393.4,3393.4,3393.4,3393.4,99.8,3393.4,798.4,100,100,100,100,100,100,100,34,34,34,34,34,84,81,78,82,16,19,22,18,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,83,83,66,49,0,0,0,0,0,43.001,37.087,2.21,45,56.25,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,1064.6,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.5,37.3,40.5,38.5,34,100,No,No,4348,1978,100,18.9,100,52.212,11.845,9049,3656,49,1.106,1110.6,1252.8,999.8,3,5,0,1,57.1,1.1,0,0,0.6,0,0,No,No,No,No,Yes,No,2338,2319,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1.107,0.978,0,,
29.1.2019,15:46.6,25527,49655,33.9,22222,43232,33.9,0,1.175,1.186,1.184,1.181,3391.7,3391.7,3391.7,3391.7,99.8,3391.7,798,94.1,95.4,97.3,99.3,99.3,96.5,100,34,34,34,34,34,84,80,78,82,16,20,22,18,84,84,No,No,No,No,No,No,No,No,No,No,No,No,No,No,84,84,66,46,0,0,0,0,0,42.438,36.273,2.231,45,56.25,0,0,0,0,0,96.5,96.7,97,97.3,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,46,38.5,37.3,40.5,38.5,34,100,No,No,4348,1978,100,52.7,100,71.662,38.642,9205,3740,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57.1,0.9,0,0,0.5,0,0,No,No,No,No,Yes,No,2338,2319,118,8,12.743,65.972,100,0,0,0,0,0,460,33,2.728,1.281,0,,
29.1.2019,15:48.7,25733,49450,34.2,22428,43027,34.2,0,1.169,1.172,1.176,1.187,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,97.1,96.4,97.1,99.2,99.2,97.5,100,34,34,34,34,34,85,80,79,82,15,20,21,18,85,85,No,No,No,No,No,No,No,No,No,No,No,No,No,No,85,85,67,46,0,0,0,0,0,43.245,37.222,2.218,45,56.25,0,0,0,0,0,97.9,98,98.4,98.7,0,0,0,0,0,0,0,0,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.5,37.3,40.5,38.8,34,100,No,No,4348,1978,100,36.8,100,34.74,1.38,9275,3742,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57.1,1.4,0,0,0.9,0,0,No,No,No,No,Yes,No,2338,2319,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1.543,0.863,0,,
29.1.2019,15:50.7,25802,49381,34.3,22491,42964,34.3,0,1.174,1.182,1.191,1.178,3390.9,3390.9,3390.9,3390.9,99.7,3390.9,797.8,85.6,84,96.9,90.1,96.9,89.2,100,34,34,34,34,34,82,78,78,81,18,22,22,19,82,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,67,45,0,0,0,0,0,41.797,35.986,2.127,45,56.25,0,0,0,0,0,88.8,91.6,92.9,92.5,0,0,0,0,0,0,0,0,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,100,32.1,100,27.156,6.834,9328,3756,49,1.106,1110.6,1252.8,999.8,3,5,0,1,57.1,1.8,0,0,1,0,0,No,No,No,No,Yes,No,2337,2317,118,8,12.743,65.972,100,0,0,0,0,0,460,33,2.679,0.755,0,,
29.1.2019,15:52.8,25891,49291,34.4,22578,42876,34.4,0,1.261,1.187,1.176,1.223,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,64.1,71.7,79.3,70.2,79.3,71.3,100,34,34,34,34,34,78,70,72,76,22,30,28,24,78,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,65,46,0,0,0,0,0,37.857,32.222,2.036,45,56.25,0,0,0,0,0,67,68.3,74.2,74.6,0,0,0,0,0,0,0,0,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,11.2,6,17.2,3.325,4.793,9334,3765,49,1.106,1110.6,1252.8,999.8,1,4,0,0,57,1.4,0,0,1.5,0,0,No,No,No,No,Yes,No,2337,2317,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1.333,0.285,0,,
29.1.2019,15:54.8,25945,49237,34.5,22634,42821,34.5,0,1.181,1.17,1.17,1.223,3392.5,3392.5,3392.5,3592.1,99.8,3592.1,798.2,56.4,51.1,66.4,55.7,66.4,57.4,100,34,34,34,36,36,76,76,71,76,24,24,29,24,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,78,78,64,46,0,0,0,0,0,35.921,30.515,1.988,45,56.25,0,0,0,0,0,60.5,59.5,63.2,67.1,0,0,0,0,0,2.7,0,0,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,10.8,98.8,100,2.797,6.082,9340,3777,48,1.106,1110.6,1252.8,999.8,0,4,0,0,57,0.7,0,0,0.4,0,0,No,No,No,No,Yes,No,2337,2317,118,8,12.743,65.972,100,0,0,0,0,0,460,33,0.415,0.503,0,,
29.1.2019,15:56.9,25973,49210,34.5,22663,42792,34.6,0,1.237,1.178,1.18,1.249,3392.5,3392.5,3392.5,3392.5,99.8,3592.1,798.2,49.6,52.6,62.5,64.1,64.1,57.2,100,34,34,34,34,36,76,69,75,73,24,31,25,27,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,64,46,0,0,0,0,0,34.805,29.387,1.977,45,56.25,0,0,0,0,0,57.2,56.8,61.2,62.2,0,0,0,0,6.3,1.2,0,0,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,40.2,2.1,42.3,7.804,1.287,9355,3780,48,1.106,1110.6,1252.8,999.8,0,4,0,0,57,0.8,0,0,0.4,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1.159,0.973,0,,
29.1.2019,15:58.9,26005,49178,34.5,22690,42764,34.6,0,1.308,1.235,1.303,1.2,3390.9,3390.9,3390.9,3390.9,99.7,3590.3,797.8,54.1,47.3,58,67.9,67.9,56.8,100,34,34,34,34,36,76,70,69,74,24,30,31,26,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,64,45,0,0,0,0,0,35.115,29.708,1.95,45,56.25,0,0,0,0,0,59.4,55.7,61.8,63.9,0,0,0,0,0,0,0,0,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,4.7,5.7,10.4,1.816,6.2,9358,3792,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57,0.7,0,0,0.4,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,460,33,1.295,2.351,0,,
29.1.2019,16:01.0,26132,49050,34.7,22820,42635,34.8,0,1.234,1.165,1.242,1.262,3392.5,3392.5,3392.5,3392.5,99.8,3592.1,798.2,71.7,70.9,72.5,69.6,72.5,71.2,100,34,34,34,34,36,74,72,68,73,26,28,32,27,74,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,62,45,0,0,0,0,0,35.436,29.897,2.047,45,56.25,0,0,0,0,0,71.8,71.5,69.9,71,0,0,0,0.1,0,6.7,9.8,4.9,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,0.7,8,8.7,0.049,1.721,9358,3795,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57,1.2,0,0,1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,466,33,2975.305,82.097,0,,
29.1.2019,16:03.0,26146,49037,34.7,22836,42619,34.8,0,1.26,1.172,1.211,1.266,3391.7,3391.7,3391.7,3391.7,99.8,3691,798,55.3,53,55.3,50.3,55.3,53.5,100,34,34,34,34,37,69,65,63,68,31,35,37,32,69,69,No,No,No,No,No,No,No,No,No,No,No,No,No,No,70,70,61,45,0,0,0,0,0,32.849,27.379,1.942,45,56.25,0,0,0,0,0,59.8,55.6,59,59.5,0,0,0,0,0,0.8,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,34,100,No,No,4348,1978,0,1.5,1.5,0,0.402,9358,3796,48,1.106,1110.6,1252.8,999.8,2,5,0,0,57,1.4,0,0,1.6,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,479,33,6332.644,158.388,0,,
29.1.2019,16:05.1,26159,49023,34.7,22851,42603,34.9,0,1.179,1.179,1.301,1.201,3391.7,3391.7,3391.7,3391.7,99.8,3391.7,798,46.5,57.2,51.9,48.8,57.2,51.1,100,34,34,34,34,34,74,72,68,72,26,28,32,28,74,74,No,No,No,No,No,No,No,No,No,No,No,No,No,No,74,74,63,45,0,0,0,0,0,32.854,27.361,1.951,45,56.25,0,0,0,0,0,60,59.7,60.1,59.6,0,0,0,0.4,0.7,1.1,0.7,1.9,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,33,100,No,No,4348,1978,0.6,7.4,8,0.089,2.256,9359,3800,48,1.106,1110.6,1252.8,999.8,2,5,0,0,57,1.3,0,0,1.4,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,489,33,4786.587,121.347,0,,
29.1.2019,16:07.2,26160,49022,34.7,22852,42602,34.9,0,1.182,1.177,1.182,1.183,3390.9,3390.9,3390.9,3390.9,99.7,3590.3,797.8,50.7,40.1,46.2,40.9,50.7,44.5,100,34,34,34,34,36,68,68,69,72,32,32,31,28,69,72,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,62,45,0,0,0,0,0,30.202,24.868,1.906,45,56.25,0,0,0,0,0,50.2,47.1,49.8,52.2,0.1,0,0.1,0,8.4,14.9,8.4,0.8,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.8,38.8,33,100,No,No,4348,1978,0,1.5,1.5,0.015,0.196,9359,3801,48,1.106,1110.6,1252.8,999.8,1,4,0,0,57,0.9,0,0,1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,496,34,3420.763,90.883,0,,
29.1.2019,16:09.2,26174,49008,34.8,22865,42590,34.9,0,1.242,1.197,1.203,1.233,3689.2,3689.2,3390,3589.5,99.7,3689.2,797.7,44.6,39.3,43.9,45.4,45.4,43.3,100,37,37,34,36,37,66,67,62,64,34,33,38,36,67,67,No,No,No,No,No,No,No,No,No,No,No,No,No,No,64,64,58,44,0,0,0,0,0,28.481,23.137,1.926,45,56.25,0,3.2,0.6,0,0.3,50.1,47,48.6,47.4,0,0.1,0,0,10.7,21.4,18.8,20.8,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.3,40.5,38.8,33,100,No,No,4348,1978,0.2,3.7,3.9,0.017,0.738,9359,3802,47,1.106,1110.6,1252.8,999.8,1,4,0,0,57,1.2,0,0,0.9,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,503,34,3693.631,91.195,0,,
29.1.2019,16:11.3,26183,49000,34.8,22873,42581,34.9,0,1.176,1.182,1.258,1.178,3390,3390,3390,3390,99.7,3589.5,797.7,32.5,34.8,46.2,40.9,46.2,38.6,100,34,34,34,34,36,69,71,69,71,31,29,31,29,70,71,No,No,No,No,No,No,No,No,No,No,No,No,No,No,72,72,61,44,0,0,0,0,0,23.944,18.794,1.883,45,56.25,0,7.2,1.3,0,3,35.4,41.6,45.8,38.6,0.9,0.9,0.8,0.2,52.6,33.9,25.1,45.3,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.5,40.5,38.8,33,100,No,No,4348,1978,1.2,4.9,6.1,0.445,1.387,9360,3805,47,1.106,1110.6,1252.8,999.8,2,5,0,0,57,1.1,0,0,1.1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,507,34,2122.009,52.674,0,,
29.1.2019,16:13.3,26218,48965,34.8,22911,42544,35,0,1.281,1.271,1.171,1.174,3390,3390,3390,3390,99.7,3689.2,797.7,71.9,68.1,67.4,77.2,77.2,71.2,100,34,34,34,34,37,77,72,72,78,23,28,28,22,77,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,77,77,63,44,0,0,0,0,0,36.718,31.119,2.012,45,56.25,0,0,0,0,0,73.9,71.7,75.7,76.5,0,0,0,0,0.2,0,0,0,1063.5,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.5,40.5,38.8,32,100,No,No,4348,1978,0.2,7.2,7.4,0.01,2.745,9360,3810,47,1.106,1110.6,1252.8,999.8,1,4,0,0,57,1.1,0,0,1.1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,518,34,5179.453,134.564,0,,
29.1.2019,16:15.4,26253,48930,34.9,22942,42513,35,0,1.171,1.262,1.231,1.228,3391.7,3391.7,3391.7,3391.7,99.8,3591.2,798,61,61,70.2,80.1,80.1,68.1,100,34,34,34,34,36,76,71,74,75,24,29,26,25,76,76,No,No,No,No,No,No,No,No,No,No,No,No,No,No,75,75,63,44,0,0,0,0,0,36.676,31.193,1.986,45,56.25,0,0,0,0,0,69.4,67.1,72.6,75.3,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,0.3,8,8.4,0.002,2.087,9360,3814,47,1.106,1110.6,1252.8,999.8,1,5,0,0,57,1.2,0,0,1.1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,526,34,4088.175,107.542,0,,
29.1.2019,16:17.4,26268,48914,34.9,22962,42493,35,0,1.239,1.267,1.19,1.182,3391.7,3391.7,3391.7,3391.7,99.8,3591.2,798,67.4,62.8,71.2,64.3,71.2,66.4,100,34,34,34,34,36,78,71,72,76,22,29,28,24,78,78,No,No,No,No,No,No,No,No,No,No,No,No,No,No,76,76,63,44,0,0,0,0,0,36.873,31.285,2.023,45,56.25,0,0,0,0,0,71.5,68.7,72.9,73.1,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,0.5,13.4,13.9,0.02,2.419,9360,3819,47,1.106,1110.6,1252.8,999.8,1,5,0,0,57,1.1,0,0,1,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,537,35,5366.19,149.628,0,,
29.1.2019,16:19.5,26313,48870,34.9,23004,42451,35.1,0,1.173,1.176,1.169,1.171,3392.5,3392.5,3392.5,3392.5,99.8,3392.5,798.2,71.4,73.6,70.6,71.4,73.6,71.8,100,34,34,34,34,34,80,80,77,81,20,20,23,19,81,81,No,No,No,No,No,No,No,No,No,No,No,No,No,No,81,81,65,45,0,0,0,0,0,38.315,32.698,1.991,45,56.25,0,0,0,0,0,76.2,75.8,78.4,79.9,0,0,0,0,0,0,0,0,1064.3,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,45.5,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,1.4,21,22.4,0.04,1.695,9360,3822,47,1.106,1110.6,1252.8,999.8,1,4,0,0,57,1.2,0,0,1.2,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,549,35,5853.942,155.155,0,,
29.1.2019,16:21.6,26316,48867,35,23015,42440,35.1,0,1.169,1.191,1.235,1.165,3390.9,3390.9,3390.9,3390.9,99.7,3390.9,797.8,80.4,83.4,78.1,83.4,83.4,81.3,100,34,34,34,34,34,78,80,78,80,22,20,22,20,80,80,No,No,No,No,No,No,No,No,No,No,No,No,No,No,80,80,65,45,0,0,0,0,0,39.084,33.4,2.068,45,56.25,0,0,0,0,0,82.5,81.7,83,85.9,0,0,0,0,0,0,0,0,1063.8,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,46,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,6,2,8,2.682,0.419,9365,3823,47,1.106,1110.6,1252.8,999.8,2,5,0,0,57,1.3,0,0,1.2,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,558,35,4520.1,116.48,0,,
29.1.2019,16:23.9,26392,48791,35.1,23082,42372,35.2,0,1.174,1.163,1.169,1.173,3391.7,3391.7,3391.7,3391.7,99.8,3391.7,798,95.4,97.7,99.2,100,100,98.1,100,34,34,34,34,34,82,80,77,81,18,20,23,19,82,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,66,45,0,0,0,0,0,42.111,36.075,2.236,45,56.25,0,0,0,0,0,97.7,98.4,98.8,99,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,46,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,62.6,3.3,65.9,14.941,3.035,9398,3830,48,1.106,1110.6,1252.8,999.8,3,6,0,0,57,1.6,0,0,1.6,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,567,36,3969.423,97.719,0,,
29.1.2019,16:26.2,26443,48739,35.1,23137,42317,35.3,0,1.169,1.171,1.164,1.172,3391.7,3391.7,3391.7,3391.7,99.8,3391.7,798,100,100,100,100,100,100,100,34,34,34,34,34,82,79,78,81,18,21,22,19,82,82,No,No,No,No,No,No,No,No,No,No,No,No,No,No,82,82,66,45,0,0,0,0,0,41.953,36.172,2.082,45,56.25,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,1064.1,10.67,15,15,15,35,374,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,4237,7680,46.5,38.8,37.5,40.8,38.8,32,100,No,No,4348,1978,7.7,22.6,30.3,2.796,10.584,9404,3852,48,1.106,1110.6,1252.8,999.8,2,5,0,0,57,1.5,0,0,1.6,0,0,No,No,No,No,Yes,No,2336,2316,118,8,12.743,65.972,100,0,0,0,0,0,573,36,2956.046,61.524,0,,
